case_name,cell_index,execution_count,previous_execution_count,was_executed,out_of_order,source_length,line_count,has_fit,has_predict,has_transform,has_drop,has_remove,has_inplace,has_read_csv,has_read_excel,has_gpu_keyword,has_train_test_split,has_exception_keyword,has_model_keyword,source_changed_in_fixed,execution_changed_in_fixed,label,syntax_valid,num_assignments,num_function_defs,num_class_defs,num_function_calls,num_imports,num_if,num_for,num_while,num_try,num_with,num_returns,num_names_loaded,num_names_stored,num_attributes,num_subscripts,num_constants,code_risk_label,execution_risk_label,combined_risk_label
NBspecific_7,6,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_7,7,-1,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBspecific_7,8,-1,-1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,9,-1,-1,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,10,-1,-1,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,11,3,-1,1,0,112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,6,0,9,0,3,0,0,0
NBspecific_7,12,-1,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_7,13,4,-1,1,0,44,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
NBspecific_7,14,-1,4,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
NBspecific_7,15,5,-1,1,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0
NBspecific_7,16,-1,5,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,17,-1,-1,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,18,-1,-1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,19,-1,-1,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,20,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_7,21,6,-1,1,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0
NBspecific_7,22,-1,6,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_7,23,-1,-1,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,24,-1,-1,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,4,0,0,0
NBspecific_7,25,-1,-1,0,0,187,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,2,1,4,1,7,0,0,0
NBspecific_7,26,-1,-1,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
NBspecific_7,27,-1,-1,0,0,323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,6,1,7,0,9,0,0,0
NBspecific_7,28,-1,-1,0,0,443,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,9,2,12,0,7,0,0,0
NBspecific_7,29,-1,-1,0,0,322,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,6,1,7,0,9,0,0,0
NBspecific_7,30,7,-1,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,1,3,0,3,1,1,1
NBspecific_7,31,-1,7,0,0,323,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,0,0,0,0,0,0,0,6,1,7,0,9,1,0,1
NBspecific_7,32,-1,-1,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,2,1,5,0,4,0,0,0
NBspecific_7,33,-1,-1,0,0,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,4,1,3,0,0,0
NBspecific_7,34,-1,-1,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3,0,1,3,4,1,1,1
NBspecific_7,35,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_7,36,-1,-1,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,0,0,0
NBspecific_7,37,-1,-1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,2,2,2,0,0,0
NBspecific_7,38,-1,-1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NBspecific_7,39,-1,-1,0,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0
NBspecific_7,40,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
NBspecific_7,41,-1,-1,0,0,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0,0
NBspecific_7,42,-1,-1,0,0,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,2,1,5,1,6,0,0,0
NBspecific_7,43,-1,-1,0,0,201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,4,1,3,0,5,0,0,0
NBspecific_7,44,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_7,45,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,46,-1,-1,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0
NBspecific_7,47,-1,-1,0,0,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,4,1,3,0,4,0,0,0
NBspecific_7,48,-1,-1,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,3,2,4,2,4,0,0,0
NBspecific_7,49,-1,-1,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0
NBspecific_8,1,1,-1,1,0,584,21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,11,5,0,0,0,0,0,0,12,1,5,0,6,0,0,0
NBspecific_8,2,-1,1,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0
NBspecific_8,3,-1,-1,0,0,278,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,6,2,6,0,10,0,0,0
NBspecific_8,4,-1,-1,0,0,435,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,10,0,0,0,0,0,0,0,16,3,12,5,23,0,0,0
NBspecific_8,5,2,-1,1,0,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0
NBspecific_8,6,-1,2,0,0,491,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,14,3,14,2,20,0,0,0
NBspecific_8,7,4,-1,1,0,223,4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,4,1,0,0,0,0,0,0,4,1,4,2,6,1,1,1
NBspecific_8,8,-1,4,0,0,675,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11,2,0,1,0,0,0,0,22,4,13,7,23,0,0,0
NBspecific_8,9,-1,-1,0,0,596,14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4,1,0,9,1,0,0,0,0,0,1,22,7,5,1,9,0,0,0
NBspecific_8,10,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,11,-1,-1,0,0,493,13,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,6,0,0,0,0,0,0,1,16,4,4,0,1,0,0,0
NBspecific_8,12,-1,-1,0,0,423,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13,0,0,0,0,0,0,0,24,0,1,1,7,0,0,0
NBspecific_8,13,-1,-1,0,0,94,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,14,-1,-1,0,0,228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0
NBspecific_8,15,-1,-1,0,0,353,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,12,7,0,0,11,0,0,0
NBspecific_8,16,-1,-1,0,0,323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,12,7,0,0,12,0,0,0
NBspecific_8,17,-1,-1,0,0,356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,12,7,0,0,13,0,0,0
NBspecific_8,18,-1,-1,0,0,48,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0
NBspecific_8,19,-1,-1,0,0,236,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,9,2,0,0,1,0,0,0
NBspecific_8,20,-1,-1,0,0,864,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,14,0,0,0,0,0,0,0,34,9,15,6,11,0,0,0
NBspecific_8,21,-1,-1,0,0,517,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,12,7,0,0,1,0,0,0
NBspecific_8,22,-1,-1,0,0,674,16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,12,0,0,0,0,0,0,0,23,5,6,1,8,0,0,0
NBspecific_8,23,-1,-1,0,0,328,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,9,0,0,0,0,0,0,0,17,2,2,0,4,0,0,0
NBspecific_9,1,1,-1,1,0,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,2,2,1,1,0,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
NBspecific_9,3,-1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,4,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,5,-1,-1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,6,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,7,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,8,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,9,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,10,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_9,11,-1,-1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0
NBspecific_9,12,4,-1,1,0,109,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1
NBspecific_9,13,-1,4,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0
NBspecific_9,14,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,15,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,16,-1,-1,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
NBspecific_9,17,-1,-1,0,0,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0
NBspecific_9,18,-1,-1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
NBspecific_9,19,-1,-1,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0
NBspecific_9,20,-1,-1,0,0,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0
NBspecific_9,21,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_9,22,-1,-1,0,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0
NBspecific_9,23,-1,-1,0,0,226,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,9,0,9,9,12,0,0,0
NBspecific_9,24,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
NBspecific_9,25,-1,-1,0,0,208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0,15,0,4,6,10,0,0,0
NBspecific_9,26,-1,-1,0,0,260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,12,0,0,0,0,0,0,0,20,0,5,6,12,0,0,0
NBspecific_9,27,-1,-1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
NBspecific_9,28,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
NBspecific_9,29,-1,-1,0,0,149,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7,0,0,0,0,0,0,0,13,4,7,3,4,0,0,0
NBspecific_9,30,-1,-1,0,0,174,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,8,0,7,0,8,0,0,0
NBspecific_9,31,-1,-1,0,0,169,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,8,0,7,0,8,0,0,0
NBspecific_9,32,-1,-1,0,0,170,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,8,0,7,0,8,0,0,0
NBspecific_9,33,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,1,1,-1,1,0,233,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,2,2,1,1,0,168,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,0,2,7,3,0,8,0,0,0
numpy_1,3,3,2,1,0,201,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,8,3,4,0,3,0,0,0
numpy_1,4,4,3,1,0,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
numpy_1,5,5,4,1,0,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0
numpy_1,6,-1,5,0,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0
numpy_1,7,6,-1,1,0,244,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,1,1,0,0,0,0,8,1,8,0,2,0,0,0
numpy_1,8,7,6,1,0,2233,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,2,30,0,0,0,0,0,0,4,53,4,30,0,55,0,0,0
numpy_1,9,-1,7,0,0,417,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,8,0,0,0,0,0,0,0,24,9,4,0,13,0,0,0
numpy_1,10,8,-1,1,0,2480,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0,0,48,2,1,2,0,0,1,0,80,34,35,2,43,0,0,0
numpy_1,11,9,8,1,0,452,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10,1,0,14,1,0,2,0,0,0,0,23,12,10,1,16,1,0,1
numpy_1,12,-1,9,0,0,551,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,7,3,1,0,0,0,0,1,14,3,4,0,14,0,0,0
numpy_1,13,-1,-1,0,0,1186,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,13,0,0,0,0,0,0,2,32,0,14,0,24,0,0,0
numpy_1,14,-1,-1,0,0,1247,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,14,0,0,0,0,0,0,2,32,0,15,0,26,0,0,0
numpy_1,15,-1,-1,0,0,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,7,2,0,0,12,0,0,0
numpy_1,16,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,1,-1,-1,0,0,229,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,4,0,4,4,6,0,0,0
numpy_10,2,-1,-1,0,0,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,3,-1,-1,0,0,169,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,4,0,3,0,0,0,0,0
numpy_10,4,1,-1,1,0,500,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,5,-1,1,0,0,156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,6,2,-1,1,0,129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0
numpy_10,7,3,2,1,0,1086,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,16,0,0,0,0,0,0,0,25,8,22,0,19,0,0,0
numpy_10,8,4,3,1,0,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,3,2,1,0,2,0,0,0
numpy_10,9,5,4,1,0,2080,73,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,23,0,0,35,0,1,4,0,0,0,0,62,28,31,0,34,0,0,0
numpy_10,10,6,5,1,0,772,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,14,0,0,1,0,0,1,0,28,14,10,0,9,0,0,0
numpy_10,11,7,6,1,0,534,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,9,1,7,0,16,0,0,0
numpy_10,12,8,7,1,0,501,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,5,0,0,1,0,0,0,1,13,4,7,3,6,0,0,0
numpy_10,13,9,8,1,0,504,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,7,0,0,0,0,0,0,1,10,3,6,0,9,0,0,0
numpy_10,14,10,9,1,0,609,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,7,0,1,0,0,0,0,1,13,7,7,0,15,0,0,0
numpy_10,15,11,10,1,0,971,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,1,0,13,0,0,0,0,0,1,1,18,7,13,4,9,0,0,0
numpy_10,16,-1,11,0,0,758,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,0,16,1,0,0,0,0,0,0,31,11,15,3,8,0,0,0
numpy_10,17,-1,-1,0,0,92,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
numpy_10,18,-1,-1,0,0,879,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,0,18,1,0,0,0,0,0,0,36,13,16,3,12,0,0,0
numpy_10,19,12,-1,1,0,855,31,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8,1,0,14,1,0,1,0,0,0,0,34,13,6,4,8,1,1,1
numpy_10,20,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,1,-1,-1,0,0,930,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,2,0,0,0,0,6,4,3,0,1,0,0,0
numpy_11,2,1,-1,1,0,549,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,3,2,1,1,0,630,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,0,0,0,0,0,0,0,3,11,0,0,13,0,0,0
numpy_11,4,-1,2,0,0,435,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,8,2,0,1,0,0,0,0,14,7,9,0,5,0,0,0
numpy_11,5,-1,-1,0,0,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,5,1,5,0,2,0,0,0
numpy_11,6,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,7,-1,-1,0,0,508,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,8,1,0,1,0,1,0,0,18,6,9,0,3,0,0,0
numpy_11,8,-1,-1,0,0,1413,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,21,0,2,1,0,0,0,0,43,12,21,0,13,0,0,0
numpy_11,9,3,-1,1,0,1022,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,0,0,18,0,1,1,0,0,0,0,37,12,18,0,12,1,0,1
numpy_11,10,-1,3,0,0,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0
numpy_11,11,-1,-1,0,0,2213,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,86,0,1,0,0,0,0,2,94,2,42,0,71,0,0,0
