case_name,cell_index,execution_count,fixed_execution_count,previous_execution_count,was_executed,out_of_order,source_length,line_count,has_import,has_fit,has_predict,has_drop,has_remove,has_transform,has_train_test_split,has_dataframe,has_gpu_keyword,has_file_read,has_inplace,source_changed_in_fixed,execution_changed_in_fixed,label
NBspecific_7,26,-1,-1,-1,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,27,-1,-1,-1,0,0,323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,28,-1,-1,-1,0,0,443,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,29,-1,-1,-1,0,0,322,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,30,7,8,-1,1,0,86,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NBspecific_7,31,-1,-1,7,0,0,323,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
NBspecific_7,32,-1,-1,-1,0,0,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,33,-1,-1,-1,0,0,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,34,-1,7,-1,0,0,70,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
NBspecific_7,35,-1,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,36,-1,-1,-1,0,0,34,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_7,37,-1,-1,-1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,38,-1,-1,-1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,39,-1,-1,-1,0,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,40,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,41,-1,-1,-1,0,0,63,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_7,42,-1,-1,-1,0,0,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,43,-1,-1,-1,0,0,201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,44,-1,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,45,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,46,-1,-1,-1,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,47,-1,-1,-1,0,0,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,48,-1,-1,-1,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_7,49,-1,-1,-1,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,1,1,1,-1,1,0,584,21,1,0,0,0,0,0,0,1,0,1,0,0,0,0
NBspecific_8,2,-1,-1,1,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,3,-1,-1,-1,0,0,278,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,4,-1,-1,-1,0,0,435,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_8,5,2,2,-1,1,0,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBspecific_8,6,-1,-1,2,0,0,491,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,7,4,3,-1,1,0,223,4,1,0,0,1,0,1,0,1,0,0,0,1,1,1
NBspecific_8,8,-1,-1,4,0,0,675,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_8,9,-1,-1,-1,0,0,596,14,1,0,0,1,0,0,1,1,0,0,0,0,0,0
NBspecific_8,10,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,11,-1,-1,-1,0,0,493,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,12,-1,-1,-1,0,0,423,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,13,-1,-1,-1,0,0,94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,14,-1,-1,-1,0,0,228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,15,-1,-1,-1,0,0,353,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,16,-1,-1,-1,0,0,323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,17,-1,-1,-1,0,0,356,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,18,-1,-1,-1,0,0,48,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NBspecific_8,19,-1,-1,-1,0,0,236,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,20,-1,-1,-1,0,0,864,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NBspecific_8,21,-1,-1,-1,0,0,517,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_8,22,-1,-1,-1,0,0,674,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0
NBspecific_8,23,-1,-1,-1,0,0,328,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,1,1,1,-1,1,0,95,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,2,2,2,1,1,0,45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
NBspecific_9,3,-1,-1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,4,-1,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,5,-1,-1,-1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,6,-1,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,7,-1,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,8,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,9,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,10,-1,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,11,-1,-1,-1,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_9,12,4,3,-1,1,0,109,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1
NBspecific_9,13,-1,-1,4,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_9,14,-1,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,15,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,16,-1,-1,-1,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,17,-1,-1,-1,0,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NBspecific_9,18,-1,-1,-1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,19,-1,-1,-1,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,20,-1,-1,-1,0,0,49,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
NBspecific_9,21,-1,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,22,-1,-1,-1,0,0,88,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_9,23,-1,-1,-1,0,0,226,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
NBspecific_9,24,-1,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,25,-1,-1,-1,0,0,208,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_9,26,-1,-1,-1,0,0,260,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NBspecific_9,27,-1,-1,-1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,28,-1,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,29,-1,-1,-1,0,0,149,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,30,-1,-1,-1,0,0,174,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,31,-1,-1,-1,0,0,169,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,32,-1,-1,-1,0,0,170,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBspecific_9,33,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,1,1,1,-1,1,0,233,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,2,2,2,1,1,0,168,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
numpy_1,3,3,3,2,1,0,201,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,4,4,4,3,1,0,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,5,5,5,4,1,0,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,6,-1,-1,5,0,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,7,6,6,-1,1,0,244,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,8,7,7,6,1,0,2233,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,9,-1,-1,7,0,0,417,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,10,8,8,-1,1,0,2480,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0
numpy_1,11,9,9,8,1,0,452,18,1,0,0,0,0,0,0,0,0,0,0,1,0,1
numpy_1,12,-1,-1,9,0,0,551,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,13,-1,-1,-1,0,0,1186,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,14,-1,-1,-1,0,0,1247,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,15,-1,-1,-1,0,0,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_1,16,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,1,-1,-1,-1,0,0,229,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,2,-1,-1,-1,0,0,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,3,-1,-1,-1,0,0,169,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
numpy_10,4,1,1,-1,1,0,500,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,5,-1,-1,1,0,0,156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,6,2,2,-1,1,0,129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,7,3,3,2,1,0,1086,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,8,4,4,3,1,0,82,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_10,9,5,5,4,1,0,2080,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0
numpy_10,10,6,6,5,1,0,772,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0
numpy_10,11,7,7,6,1,0,534,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,12,8,8,7,1,0,501,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,13,9,9,8,1,0,504,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_10,14,10,10,9,1,0,609,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,15,11,11,10,1,0,971,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0
numpy_10,16,-1,-1,11,0,0,758,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_10,17,-1,-1,-1,0,0,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_10,18,-1,-1,-1,0,0,879,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_10,19,12,13,-1,1,0,855,31,1,0,0,0,0,0,0,0,0,0,0,1,1,1
numpy_10,20,-1,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,1,-1,-1,-1,0,0,930,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0
numpy_11,2,1,1,-1,1,0,549,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,3,2,2,1,1,0,630,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,4,-1,-1,2,0,0,435,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_11,5,-1,-1,-1,0,0,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,6,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,7,-1,-1,-1,0,0,508,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,8,-1,-1,-1,0,0,1413,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_11,9,3,3,-1,1,0,1022,29,0,0,0,0,0,0,0,0,0,1,0,1,0,1
numpy_11,10,-1,-1,3,0,0,140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,11,-1,-1,-1,0,0,2213,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,12,-1,-1,-1,0,0,954,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0
numpy_11,13,-1,-1,-1,0,0,188,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,14,-1,-1,-1,0,0,171,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,15,-1,-1,-1,0,0,474,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,16,-1,-1,-1,0,0,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,17,-1,-1,-1,0,0,1008,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,18,-1,-1,-1,0,0,736,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,19,-1,-1,-1,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,20,-1,-1,-1,0,0,116,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_11,21,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,22,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,23,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,24,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,25,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_11,26,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,1,1,1,-1,1,0,175,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
numpy_12,2,2,2,1,1,0,327,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,3,3,3,2,1,0,107,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
numpy_12,4,4,4,3,1,0,211,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,5,5,5,4,1,0,293,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,6,-1,-1,5,0,0,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,7,-1,-1,-1,0,0,223,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,8,-1,-1,-1,0,0,243,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,9,-1,-1,-1,0,0,570,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0
numpy_12,10,-1,-1,-1,0,0,519,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0
numpy_12,11,6,6,-1,1,0,1756,42,0,1,1,0,0,1,0,0,0,0,0,1,0,1
numpy_12,12,-1,-1,6,0,0,364,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_12,13,-1,-1,-1,0,0,1334,32,0,1,1,0,0,1,0,0,0,0,0,0,0,0
numpy_12,14,-1,-1,-1,0,0,1861,44,0,1,1,0,0,1,0,0,0,0,0,0,0,0
numpy_12,15,-1,-1,-1,0,0,1964,45,0,1,1,0,0,1,0,0,0,0,0,0,0,0
numpy_13,1,1,1,-1,1,0,277,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,2,-1,-1,1,0,0,635,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0
numpy_13,3,-1,-1,-1,0,0,167,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,4,-1,-1,-1,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,5,-1,-1,-1,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,6,-1,-1,-1,0,0,1173,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,7,-1,-1,-1,0,0,1043,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,8,-1,-1,-1,0,0,470,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,9,-1,-1,-1,0,0,538,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,10,-1,-1,-1,0,0,907,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,11,-1,-1,-1,0,0,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,12,-1,-1,-1,0,0,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,13,-1,-1,-1,0,0,914,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,14,-1,-1,-1,0,0,271,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
numpy_13,15,-1,-1,-1,0,0,174,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,16,-1,-1,-1,0,0,285,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0
numpy_13,17,-1,-1,-1,0,0,174,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,18,-1,-1,-1,0,0,199,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,19,-1,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,20,-1,-1,-1,0,0,119,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,21,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,22,-1,-1,-1,0,0,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,23,-1,-1,-1,0,0,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,24,-1,-1,-1,0,0,371,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,25,-1,-1,-1,0,0,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
numpy_13,26,-1,-1,-1,0,0,463,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,27,-1,-1,-1,0,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
numpy_13,28,2,2,-1,1,0,611,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0
numpy_13,29,-1,-1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,30,-1,-1,-1,0,0,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,31,-1,-1,-1,0,0,312,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0
numpy_13,32,3,3,-1,1,0,691,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1
numpy_13,33,4,4,3,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,34,-1,-1,4,0,0,214,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,35,-1,5,-1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
numpy_13,36,-1,-1,-1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,37,-1,-1,-1,0,0,588,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,38,-1,-1,-1,0,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,39,-1,-1,-1,0,0,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,40,-1,-1,-1,0,0,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,41,-1,-1,-1,0,0,611,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,42,-1,-1,-1,0,0,436,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_13,43,-1,-1,-1,0,0,201,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
numpy_13,44,-1,-1,-1,0,0,155,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,1,1,1,-1,1,0,977,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,2,2,2,1,1,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,3,3,3,2,1,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,4,4,4,3,1,0,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,5,5,5,4,1,0,815,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,6,6,6,5,1,0,420,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,7,7,7,6,1,0,440,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,8,8,8,7,1,0,837,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,9,9,9,8,1,0,227,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1
numpy_14,10,-1,-1,9,0,0,223,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,11,-1,-1,-1,0,0,208,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,12,10,10,-1,1,0,222,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1
numpy_14,13,-1,-1,10,0,0,221,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,14,-1,-1,-1,0,0,206,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,15,11,11,-1,1,0,1171,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,16,12,12,11,1,0,505,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,17,13,13,12,1,0,194,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1
numpy_14,18,-1,-1,13,0,0,233,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,19,-1,-1,-1,0,0,218,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,20,14,14,-1,1,0,236,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,21,15,15,14,1,0,169,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
numpy_14,22,-1,-1,15,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,23,16,16,-1,1,0,505,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1
numpy_14,24,-1,17,16,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
numpy_14,25,-1,-1,-1,0,0,1181,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,26,-1,-1,-1,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,27,-1,-1,-1,0,0,494,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_14,28,-1,-1,-1,0,0,503,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0
numpy_15,1,1,1,-1,1,0,271,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0
numpy_15,2,2,2,1,1,0,38,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
numpy_15,3,-1,-1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,4,-1,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,5,-1,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,6,3,3,-1,1,0,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,7,-1,-1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,8,-1,-1,-1,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,9,-1,-1,-1,0,0,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
numpy_15,10,4,4,-1,1,0,126,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
numpy_15,11,5,5,4,1,0,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
numpy_15,12,-1,-1,5,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,13,-1,-1,-1,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,14,-1,-1,-1,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,15,6,6,-1,1,0,163,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
numpy_15,16,7,7,6,1,0,115,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
numpy_15,17,-1,-1,7,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,18,8,8,-1,1,0,81,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
numpy_15,19,-1,-1,8,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,20,9,9,-1,1,0,281,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
numpy_15,21,10,10,9,1,0,86,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,22,-1,-1,10,0,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,23,11,11,-1,1,0,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,24,12,12,11,1,0,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,25,13,13,12,1,0,428,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,26,14,14,13,1,0,1097,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1
numpy_15,27,15,15,14,1,0,598,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,28,16,16,15,1,0,179,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,29,17,17,16,1,0,763,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,30,-1,18,17,0,0,123,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
numpy_15,31,-1,-1,-1,0,0,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,32,-1,-1,-1,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
numpy_15,33,-1,-1,-1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
